y;message
0;all that hatred inside of you must have eaten away what little capacity for clear thought you may have had you lack the basic intelligence and knowledge to have real discussions or debates so you come here insulting people into having arguments your insults are childish you re proving all the negatives about your party every time you type how about posting your picture what are you ashamed of you wouldn t have the balls to push all teh stupid under your real name 
0;really seriously people thowin trash out on the road ain t right ya think so you noble knights are going to do something about somethin that ain t right can ya think of oh anything else that ain t right mental and moral giants fellas when you hang around in your little groups and talk crazy you are missing out on normal feedback then when you climb out from under your rock you forget that we can all see that you don t have the sense god gave a goat please go back underground and stay there for everyone s sake 
0;naptown ninja mrnfl except that good st has virtually no long term correlation with winning of the top teams in st this year only made the play offs of the teams in the conference championships their st ranks were and smiley th the team with the best special teams in the play offs lost due to special teams play the polians may have neglected st but that wasn t a failure it was an explicit decision that makes the most sense given limited resources available to spend i for one believe it was the right one 
1;fuck u minier 
1;stop using my screen name you dummy at first you were spelling it with one n now you are spelling it with two stop trying to start shit 
1;will someone throw stuckey a scooby snack or a joint and shut this perv up 
0;it was an out doesn t matter how sloppy 
0;it s kinda embarrassing when you diss a nigga this long and he just responding don t like him keep it moving and make hits we all know wayne fake anyway 
1;sorry are you lost little boy the men are talking please take your whineing else were and notice how no body sad anything about cod 
0;did he know someone who was a boy molester you will all throw trash on him next 
0;why are you yelling you made bro 
0;you are going to lose of your church members by that logic since of female catholics will use contraception at some point in their lives 
0;rofl you libscum can t even whisper bush anymore without causing rolling laughter how pathetic you are and always have been so over play taps 
0;wow you guys talk like grown ups 
0;same reason no one cared obama did cocaine which is a felony as well 
1;how old are you 
0;a bit lower please from what i see of your dick it looks promising 
0;of course you would think that being a liberal lemming and flying monkey that you are anything that your side does that is immoral corrupt and un american is a republican lie problem is that is all they are and do and we have seen the truth so blow it out your arse but thanks for the verbal bird cage liner you continuously supply you and your ilk are the main supply of info and reason as to why obama an liberalism needs to go 
0;i have a transformer prime and hate it almost everything positive you read about this tablet is untrue not fast or responsive at all terrible build quality i had to send it back to asus because of dead pixels and defective screen horrible wifi signal quality cant get a decent lock on the other side of my tiny house and i love android and ics but every app on the prime has lockup and crash issues constanly fucking terrible device from a terrible manufacturer go for samsung fuck assus 
1;your racism sickens me and disgraces you and your family is this the way you were raised shame on you your mother your grandmother and everybody else who let you grow up a human ruin 
0;lol no allkpop decided to use a pic of tiffany with fucked up dimensions 
0;yes holder you have a right to be there no matter how much of a crook you are not to mention the racism you inject everytime you speak after all gaybryan like you 
0;nah good folks there good music pours from that place don t let a couple of douchebags shape your view 
0;nobjustryan skywaker david yeah streaming them out my bad thought you were asking sky about the jurisdiction piece 
0;yes you re a good example of that 
1;please zulushaka shut the eff up before you embarrass yourself further if you can t do it for yourself do it for the kids you may have now or some time in the future who would disown you if they found out you are this dumb please shut up for your own parents who would hang themselves in shame if they knew they spawned such idiocy shut up for your spouse who may not live with the ridicule if het friends found out she married a lunatic and please shut up for the teachers wavakarova nerekeni uchitiza chikoro please shut up log off the internet and go into an asylum 
0;you ve got to be freaking kidding me 
1;now kelly has two broken legs you are some stupid broad 
0;of course you would say that 
0;that too and from chicago 
0;tell em why you mad lool i have my opinion and you have yours and now sports 
0;lmmfao im weak as fuck are we gonna do coke that bitch was hilarious the whole vid 
0;we better run a little farther each time we go out 
1;or go home and kill your wife and son then yourself chris benoit white guy 
1;what a boob you are 
0;you guys remember john rocker what a stud 
1;grow up you stupid mongoloid christianity is just as disgusting 
0;its gotta have some form of truth to be good trolling 
0;you don t know 
0;so a single parent is better get off your fucking high horse and stfu can you even imagine the trauma the two girls will feel and the loss of the other female partner won t change the other mother from being gay i hope you realize 
1;actually i don t think she expects a call she is merely proving a point your lack of comprehension makes you look like the f ing idiot 
0;i m sure your mom is proud of you 
1;jerome the fruit the worlds still isn t going to accept you and your sodomite father doing each other to unconsciousness get over it 
0;holder would be lynched if he tried such a stunt why don t you see if you can get back to that was when president bush left office we now have the losers holder and obama who are clueless 
0;sure what s next decorating the roadside trees with nooses die mofos 
1;you didn t read the article and you are a ignorant putz 
1;laffin you don t laugh at anything you jihadist puke 
1;hey idiot your caps lock is on 
0;henry cisneros democrat u s secretary of housing and urban development from to pleaded guilty to a misdemeanor charge of lying to the fbi james a traficant jr democrat member of house of representatives from ohio expelled from congress after being convicted of corruption charges sentenced today to eight years in prison for accepting bribes and kickbacks john doug hays democrat member of kentucky state senate from to found guilty of mail fraud for submitting false campaign reports stemming from an unsuccessful run for judge he was sentenced to six months in prison to be followed by six months of home confinement and three years of probation henry j cianfrani democrat pennsylvania state senate from to convicted on federal charges of racketeering and mail fraud for padding his senate payroll sentenced to five years in federal prison david hall democrat governor of oklahoma from to indicted on extortion and conspiracy charges convicted and sentenced to three years in prison john a celona democrat a former state senator was charged with the three counts of mail fraud federal prosecutors accused him of defrauding the state and collecting hundreds of thousands of dollars from cvs corp and others while serving in the legislature celona has agreed to plead guilty to taking money from the cvs pharmacy chain and other companies that had interest in legislation under the deal celona agreed to cooperate with investigators he faces up to five years in federal prison on each of the three counts and a fine allan turner howe democrat u s representative from utah from to arrested for soliciting a policewoman posing as a p rostitute jerry cosentino democrat illinois state treasurer pleaded guilty to bank fraud fined and sentenced to nine months home confinement joseph waggonner jr democrat u s representative from louisiana from to arrested in washington d c for soliciting a policewoman posing as a p rostitute lafayette thomas democrat candidate for tennessee state house of representatives in sheriff of davidson county from to indicted in federal court on counts of abusing his power as sheriff pleaded guilty to theft and mail fraud sentenced to five years in prison mary rose oakar democrat u s representative from ohio from to pleaded guilty to two misdemeanor charges of funneling through fake donors david giles democrat candidate for u s representative from washington in and convicted in june of child r ape gary siplin democrat state senator florida found guilty of third degree grand theft of or more a felony and using services of employees for his candidacy edward mezvinsky democrat u s representative from iowa from to indicted on federal fraud charges lena swanson democrat member of washington state senate in pleaded guilty to charges of soliciting unlawful payments from veterans and former prisoners of war abraham j hirschfeld democrat candidate in democratic primary for u s senator from new york in and offered paula jones million to drop her s exual harassment lawsuit against president bill clinton convicted in of trying to hire a hit man to k ill his business partner frank thompson jr democrat u s representative from new jersey from to implicated in the abscam sting convicted on bribery and conspiracy charges sentenced to three years in prisonmichael joseph myers democrat u s representative from pennsylvania from to alcee lamar hastings democrat u s representative from florida impeached and removed from office as federal judge in over bribery charges marion barry democrat mayor of washington d c from to and again from to convicted of cocaine possession after being caught on videotape smoking crack cocaine sentenced to six months in prison mario biaggi democrat u s representative from new york from to indicted on federal charges that he had accepted bribes in return for influence on federal contracts convicted of obstructing justice and accepting illegal gratuities tried in on federal racketeering charges and convicted on felony counts lee alexander democrat mayor of syracuse n y from to was indicted over a million kickback scandal pleaded guilty to racketeering and tax evasion charges served six years in prison bill campbell democrat mayor of atlanta indicted and charged with fraud over claims he accepted improper payments from contractors seeking city contracts frank ballance democrat congressman north carolina pleaded guilty to one charge of conspiracy to commit mail fraud and money laundering related to mishandling of money by his charitable foundation hazel o leary democrat secretary of energy during the clinton administration o leary took trips all over the world as secretary with as many staff members and at times rented a plane which was used by madonna during her concert tours dan walker democrat governor of illinois from to served less than two years of a seven year sentence for receiving improper loans a decade after leaving office gerry eastman studds democrat u s representative from massachusetts from to the first openly g ay member of congress censured by the house of representatives for having s exual relations with a teenage house page hiram monserrate queens city councilman and state senator elect who has claimed to be an advocate of victims of domestic violence was arrested for breaking a glass over his girlfriend s face monserrate a former cop won election to the state senate as a democrat in november james c green democrat north carolina state house of representatives from to charged with accepting a bribe from an undercover fbi agent but was acquitted convicted of tax evasion in frederick richmond democrat u s representative from new york from to arrested in washington d c in for soliciting s ex from a minor and from an undercover police officer pleaded guilty to a misdemeanor also charged with tax evasion marijuana possession and improper payments to a federal employee pleaded guilty raymond lederer democrat u s representative from pennsylvania from to implicated in the abscam sting convicted of bribery and sentenced to three years in prison and fined harrison arlington williams jr democrat u s senator from new jersey from to implicated in the abscam sting allegedly accepted an interest in a titanium mine convicted of nine counts of bribery conspiracy receiving an unlawful gratuity conflict of interest and interstate travel in aid of racketeering sentenced to three years in prison and fined daniel david rostenkowski democrat u s representative from illinois from to indicted on felony charges pleaded guilty to two counts of misuse of public funds and sentenced to seventeen months in federal prison melvin jay reynolds democrat u s representative from illinois from to convicted on sexual misconduct and obstruction of justice charges and sentenced to five years in prison wayne bryant democrat nj state senator was convicted was found guilty on all counts against him including bribery and pension fraud charles coles diggs jr democrat u s representative from michigan from to convicted on eleven counts of mail fraud and filing false payroll forms sentenced to three years in prison george rogers democrat massachusetts state house of representatives from to m ember of massachusetts state senate from to convicted of bribery in and sentenced to two years in prison don siegelman democrat governor alabama indicted in a bid rigging scheme involving a maternity care program the charges accused siegelman and his former chief of staff of helping tuscaloosa physician phillip bobo rig bids siegelman was accused of moving from the state education budget to the state fire college in tuscaloosa so bobo could use the money to pay off a competitor for a state contract for maternity care john murtha jr democrat u s representative from pennsylvania implicated in the abscam sting in which fbi agents impersonating a rab businessmen offered bribes to political figures murtha was cited as an unindicted co conspirator otto kerner democrat governor of illinois from to was jailed after the manager of two horse racing tracks admitted to bribing the then governor charges were filed after kerner left office he was convicted in barney frank democrat u s representative from massachusetts from to present admitted to having paid stephen l gobie a male p rostitute for s ex and subsequently hiring gobie as his personal assistant gobie used the congressman s washington apartment for p rostitution a move to expel frank from the house of representatives failed and a motion to censure him failed under a democratic majority dnc the federal election commission imposed in fines against participants in the democratic party fundraising scandals involving contributions from china korea and other foreign sources the federal election commission said it decided to drop cases against contributors of more than smiley million in illegal dnc contributions because the respondents left the country or the corporations are defunct sandy berger democrat national security advisor during the clinton administration berger fined for illegally removing highly classified documents and handwritten notes from the national archives during preparations for the sept commission hearings robert torricelli democrat withdrew from the senate race with less than smiley days before the election because of controversy over personal gifts he took from a major campaign donor and questions about campaign donations from james mcgreevey democrat new jersey governor admitted to having a gay affair resigned after allegations of sexual harassment rumors of being blackmailed on top of fundraising investigations and indictments jesse jackson democrat democratic candidate for president admitted to having an extramarital affair and fathering a illegitimate child gary condit democrat us democratic congressman from california condit had an affair with an intern condit covered up the affair and lied to police after she went missing no charges were ever filed against condit her remains were discovered in a washington dc park eliot spitzer democrat new york governor resigned from office after being tied to a p rostitution ring sowande ajumoke omokunde democrat the son of newly elected u s rep gwen moore was booked on charges of criminal damage to property for allegedly slashing tires on vans and cars rented by the republican party for use in election day voter turnout efforts anthony weiner democrat takes pictures of his p enis and t weets it to under age teen and six other women while his wife is carrying his child his p enis ends up on the internet for all of time and resigns from office john edwards democrat extramarital affair admitted to in august by john edwards a former united states senator from north carolina and democratic party presidential candidate the affair was initially reported by the national enquirer an american supermarket tabloid newspaper but was given little or no coverage by many sources in the american mainstream media smiley the enquirer cited claims by an anonymous source that edwards had engaged in the affair with rielle hunter a filmmaker hired to work for his presidential campaign and that the relationship had produced a child durin the time when his wife made a announcement that her cancer had returned and was found to be incurable elizabeth died on december maxine waters democrat as a congressional ethics panel prepares to try maxine waters for steering federal funds to her husband s failing bank a newspaper reports that the veteran california lawmaker is embroiled in a separate corruption scandal involving her beloved hubby citing federal records the story says that a powerful lobbyist paid waters banker husband sidney williams in consulting fees as she co sponsored a law aimed at saving a business that was among the lobbyist s top clients the internal revenue service irs had determined that the real estate finance firm and others like it were scams and the congresswoman s measure would have overturned a federal ban that would have allowed the shady enterprises to keep raking in lucrative profits for years the firms acted as a middleman to help sellers finance down payments so that low income buyers could qualify for mortgages insured by the federal housing administration fha the lobbyist who paid waters husband represented the nation s largest such middleman sacrament based nehemiah corp which stood to lose hundreds of millions of dollars if the ban wasn t reversed by friendly lawmakers like waters implemented in the federal ban was never overturned but not for lack of effort on waters part the ten term congresswoman sponsored legislation three times to stop the ban or repeal it once it became law she claims she did it because the program allowed hundreds of thousands of low income families to become homeowners news of this latest scandal comes as the house ethics committee prepares to try waters for using her influence to steer million in federal bailout funds to a failing bank that subsequently got shut down by the government in which she and her board member husband held shares a few months ago the congresswoman got in trouble again for skirting federal elections rules with a crooked fundraising gimmick that allows her to receive unlimited amounts of donations from certain contributors instead of raising most of her campaign funds from individuals and political action committees waters sells her endorsement to other politicians and political causes for as much as a pop allowing her to rake in hundreds of thousands of dollars in short periods of time neil goldschmidt democrat oregon governor admitted to having an illegal sexual relationship with a year old teenager while he was serving as mayor of portland william jefferson clinton democrat impeached by the house of representatives over allegations of perjury and obstruction of justice but acquitted by the senate after a s ex a scandal with an intern edward moore kennedy democrat u s senator from massachusetts pleaded guilty to leaving the scene of an accident after his car plunged off a bridge on chappaquiddick island killing passenger mary jo kopechne 
1;are you on roids by chance 
0;and the whole group of girls would have been knocked the fuck out and then said shit about how he was a punk for hitting all of y all 
0;sullivanst fargo they also tried to sue other organizations that had for the cure in their name 
1;guess what no one gives a fuck about you get off snsd articles 
0;wwesucks nwo life fucksummer weareincontrol 
0;how come you are soo bad you don t win anything you must get paid by the books 
1;really what planet are you on 
0;for me airsoft guns are good to use for a self defense yes it cant kill but it can hurt a lot but for goodness sake especially when you are in trouble your safety will also base upon on how fast your brain can response 
1;stfu chiodo you know nothing about soccer 
1;if it has nothing to do with race why did you hurl that one out there you re frothing let it go you re only hurting your own position at this point 
1;you re naive and don t have a basic grasp on biology 
0;twas a good effort but some of your prior material was better d 
0;the lion faithful were so sure he was going be a big contributor this year and that he would not be suspended welp this latest boneheaded move pretty much put the kibosh on any plans they may have had for him the first half of the season i d say 
1;gee whiz ryan is your dik that small maybe you should invest in some of that dik extender instead of a new computer you are nothing but a keyboard warrior 
0;thank you very much 
0;once holder is out of office he will be sued by many in mexico and they will want to try him 
0;deserving winner wonderful submission and wonderful shelter god bless the bullys 
1;you can t import from yourself stupid 
0;who gives a rat s rump what geithner says or thinks really he has proven to be an incompetent obama puppet and his failures are stacking up faster than pancakes when rosie o donnell raids her local waffle house this guy is going down faster than janet napolitano when elena kagan comes to visit sorry for the visual it made me puke too 
1;dude fuck whatever u are on its made you completly retarded your mama was what was stale 
0;xanax was her death blow that stuff is totally dangerous because you build a tolerance to it so quickly and if you stop abruptly you could d ie it is so insidious because you keep taking it more and more and it affects your memory to the point that you forget how much you took you take more because it loses it s high effects yet its memory destroying effects get worse and you get to a point that you don t even know what you are doing anymore mix some serious partying in and you have a recipe for disaster she probably was so drunk and drugged that she didn t know how much xanax she took you can easily forget that you took a dose if you have been high on them for days went up to her room took another big dose which was the kil ler dose and the rest is history 
0;the problem would go away if we legalized marijuana nobody listens 
0;tman your argument about the team the defense in particular winning the games was a better path to follow 
0;lestatdelc the godwhacker you re commenting using pure stereotypes and ignorance first of all obama has surged thousand of troops into afghanistan killed us citizens without a trial and passed a law that would allow indefinite detention of us citizens sounds like perpetual war to me second of all ron paul is for bringing all our troops home and closing all our foreign bases so when you say he voted for perpetual war your not looking at his legislative record ron paul is known as the most anti war politician of either party so next time you decide to write a comment do some reading before you put your foot in your mouth because you ve made yourself into a completely ignorant as uninformed people like yourself is the reason this country is such a mess you don t have the slightest idea of what you re saying i ask when will this wave of perpetual idiocy of voters who have the memory of a two year old and vote based on the latest campaign speeches and smears without checking a candidates legislative record 
0;gabby in florida memorial day is not a holiday its a day to remember those that fought for our freedom and those that fought and were maimed wounded and killed defending our flag the one obama took off his campaign plane no flag on obama s plane posted on august question did obama replace the u s flag on the tail of his campaign plane with his campaign symbol answer yes obama s newly designed campaign plane features the campaign s logo on the tail however an image of the u s flag appears on the side of the plane it is probably worth mentioning that sen john mccain s campaign boeing plane does not feature a u s flag on its tail either as these images from cnn show it does feature one on the side of the plane near the campaign s slogan reform prosperity peace 
0;why don t you give a sprinkling of your magic pixie dust 
0;oh great they re gonna devote time to santino and dbl r ffuu 
1;you state all this bullshit but no links to where you get your made up facts 
0;funny that this should be the first time you brought this up 
1;i still dont see why half of you niggas click on every video that he post on wshh just to hate if he so wack why the fuck you even click the video based 
0;mattwestcott funny because apple employees me are told to say os ten not os x like you are trying to elude to in fact os ex is frowned upon in dialog bitch harder about things you actually know about oh and you re wrong about the star wars thing too 
1;fukc you re dumb 
0;that s the difference they can t just make a run and think they can win against the spur s they have to be able to make stops when it counts young team bright future 
0;goodnight to you and the rest of your cop friends and your inside jokes 
1;you seem to be the one with the rage there grandad jesus why dont you chill out for once maybe you really are too old to be on here rj sadler has a nd account as doc madden he s also nearly yrs old so be careful kids 
0;really that s all you have fail troll is fail lol come back when have something better 
0;notre dame izz the eazzy favoritezz lou holtz 
0;you troll so hard 
1;hey scrotorum dislodge that teabag from your throat and swallow some truth you are insane 
0;welcome home thank you for your service now enjoy your family 
0;i have no problem at all throwing my good friend crowley under the bus for this post because that fucker i say that with love has a whole act in his comedy routine detailing one of our intimate moments punkass you had this coming crowley ahahahahahahahaha that s what he gets for throwing an omgoodness boobs fit in la 
1;the same can be said about your posts red dull unimaginative unsupported jaded biased racist homophobic you are essentially a miserable human being not as miserable as crapkiller or sitm but pitiful nonetheless 
0;opinion it smiley isqus because most people own pets what are you talking about 
1;spelling mistakes like i said ignorant asshole so go put your butt plug in and shut your mouth hahaha estkill i see your getting roasted on here already i see your bios a lil homo from detroit whose moms a whore haha i wonder whose got the bigger mouth 
0;you obviously don t understand sarcasm 
0;i refuse to comment on a nigga hairline who is worth figures might be b its over with can fuck yo bitch and make yo watch with that kind of money that nigga can grow a s curl and still do what he wants with that kind of money 
0;youk s like i know what the fuck 
0;what the fuck are you talking about common wasn t trying to end his career he made a song drake felt some kind of way and starting talking hard shit talking about say my name common said his name and that drake showed his pussy lips and said i m not going to reply because i m to big but yet he can try and diss lil kim thought right drake is a pussy straight up 
0;never would of guessed you were a hair dresser haha smiley 
1;well aren t you phucking special it s easy to have all those things when your still living in your mother s basement loser 
1;floyd you are a coward plain and simple that is all 
1;buzz off you twat 
0;you better hope because the marlins have a history of giving up their superstars 
0;i told you to suck on the marriage penalty you numbskull besides every fiscal year ending sept clinton added to the federal debt treasury gov pal look it up 
0;way to describe over half the things on your favorite os 
1;no you fuck head 
0;i like all your pins haha smiley 
1;then you re a fuck i n g idiot and have been that way for quite some time 
0;vote look where this loon is getting her information pbs socialist network roflmao 
1;yeah and you re a fuckingterrorist supporting skumbag fuckingloser 
1;your a fucking toolbag why do you think there is a menu so you can order what they fucking make not so you can modify shit like some sort of royal prince creating your own masterpiece your not paying for the meal really your paying for darden inc to pay me to talk to your fuckin ugly ass your meal your eating is worth about of what your paying for it the rest is for the cooks and i having to deal with you i just dont get why people think they have some sort of entitlement your a baboon your eating at a fast food joint you chunky jerk and i pissed on your salad how you like them breadsticks 
0;in honor of the th president of the united states baskin robbins ice cream has introduced a new flavor barocky road barocky road is a blend of half vanilla half chocolate and surrounded by n uts and flakes the vanilla portion of the mix is not openly advertised and usually denied as an ingredient the n uts and flakes are all very bitter and hard to s wallow the cost is per s coop so out of a hundred dollar bill you are at least promised some change when purchased it will be presented to you in a large beautiful cone but after you pay for it the ice cream is taken away and given to the person in line behind you at no charge you are left with an almost empty wallet staring at an empty cone and wondering what just happened then you realize this is what redistribution of wealth is all about now aren t you stimulated 
0;you and your sarcasm 
0;john derby do you fly in your personal jet to the games or do you use a helicopter i know parking is tight at the emirates and you wouldn t want to risk getting a dent in the porche 
0;anyone that truly thinks the celtics can beat the heat needs to get their head checked 
0;what does that mean does that mean all languages are equal are you retarded to write good code in php takes an enormous amount of knowledge of all the inconsistent and unorthogonal crap that is in php and vast amounts of time and not a little luck 
0;nothing has been proven at all just like all those birther lawsuits there is no proof just because a bunch of gullible people believe it doesn t make it true 
0;listen i am anti killing but i am not anti guns i am anti dui but i am not anti cars i am anti dog bites but not dogs i am anti shop lifting but i am not anti merchandise i could go on and on i am anti gay marriage but not anti gays get the picture 
1;you are a true schmuck what jews are living illegally in africa 
0;hdnaturetv i made a review if you wanna know more 
0;mr genetski receives a salary paid by the taxpayers we are paying his legal costs just like you are paying for a teacher s night out at the bar get over yourself 
0;whats your bankroll look like 
1;bitches shut ur face 
0;isane republicans want to cut funding for education you must like that idea 
0;what is your problem why can t you just have normal and civil conversations come on please grow up so others can enjoy commenting 
0;romney has been a serial liar ask santorum and gingrich 
1;your pathetic attempt at a joke belittles the horrific violence done to another person while reinforcing the stereotype that conservatives are racist or maybe you re a liberal trying to make conservatives look bad congratulations on being a piece of shit there is no indication that this woman died because of the color of her skin the color of her killers has no bearing on the beastly nature of their crime 
0;yes you are awitin 
0;and those of us fortunate enough to know you silver are eternally grateful for your mom instilling and passing on her strength fortitude and endurance to you my good friend 
0;i agree about art of fielding the writing itself leaves a bit to be desired but i did enjoy the book 
0;love the chairs too and the white leather sofa 
0;avclub c a a b a fd a smiley isqus 
0;all of you blaming russell need to stfu without him we are not in this game at all 
1;hey twinny how are you 
0;you know what got thousands k illed it was saddam acting like badazz and talking shyt and doing stupid shyt he just didn t think we would actually put his dumbazzahole away 
0;you are so correct the red sox are the worst team 
1;man i agree with you shaunie fake ass with them even fake ass tear can cry me a river the bitch just like them to other rats are trying to save face 
1;nobody gives a shit what you say 
0;who ever the fuck is going around saying i suck dick better run for their life imma set my dog on their ass 
1;shouldn t you be at your ballet lesson little girl 
1;i don t need ups i joined the military to get away from the bullshit they talk about they talk it i actually got locked for it wasted smiley yrs of my life because of that stupid ass mentality i know your type too a fuckin wana be punk whatever else you wana call it you envy stupid shit and expect people to take you serious fucking bum 
0;we need to have a honest goverment and clean up all communists from any party now 
1;you seem to be one of those turd minions i see when i ve been playing diablo 
0;database systems are what i do for a living 
1;bigger than the chicago tribune and the boston globe are you high i ve never even seen the daily caller but i ve bought the tribune and read the globe what else you got and by the way your blog isn t legitimate it s a fucking blog a website i don t think that truly qualifies no offense raw but even you guys don t really count and you know it if they don t want to give them a press pass there really isn t much that they can do to force the white house s hand if they give them a pass it s because they don t feel threatened and want him to keep up the bullshit to show the country just what these people s true colors are obama and pals are not playing the race card and never have no matter how many times the right wing assholes keep repeating that bullshit but these people keep painting themselves into a corner of backwards assed white power racist uncivilized and uninspiring troglodytes 
0;most likely they understand what s happening and they re being paid to do it so they don t really care 
1;we have more where he came from don t rest we are watching your fat azz 
0;alright jay z go suck kanye s dick 
0;i like andys chances at the uso 
0;supply side economics has never worked so svelaz what side economics does work 
0;you must not tell lies very good job 
0;fuck hard then fuck slow then fuck hard and then start again 
1;stfu you ignorant communist puke 
0;maybe we can use this idiot bomber a home base for the next world series never mind he might blow it 
0;as long as you feel good that is all that matters 
0;and another benefit to counseling is that you don t lose all your friends because you drove them crazy with your constant neediness 
0;kick ass i ve never been pulled over by a guy dressed up in swat gear and i used to live in north hollywood 
0;who said anything about njs popularity 
0;jjrothery donors have already given planned parenthood with in just one day 
0;what the fuck why i wait for min and min later i muss wait hours what the fuck that is shit 
0;
0;you are an idiot if you think he really raped her he s kobe bryant thats like accusing bill gates of asking for a loan 
0;we could start a media blitz like they did with the drug campaign you know the one this is your brain this is we could show pictures of pelosi and say this is your bomb vest here s your reward when you blow yourself up 
0;totally agree on the mamamia thing not specifically re baby bodies but i just feel like everything on there seems quite judgy one sided these days too many cat fights in the comments as well i really am going to miss your posts but i am so happy for you and your new writing journey you re going to rock the shit out of it i m sure xx 
1;you forget to like your posts you must be shook up a bit 
1;hey jimmy go fuck yourself 
0;proof or just another unfounded ridiculous republican opinion what were you watching fox news when they talked about the study that said fox news watchers are stupid you have just proven them right congratulations 
0;that is totally correct hitler could never have done what he did without the approvel of most of most germans 
0;because he sucks he is no longer the truth more like the trash 
1;i know horrid man not taking a bundle of something fishy from karchner are you actually as daft as you sound or are you putting it on 
0;you should be able to just add the charmin to your transaction the charmin will automatically deduct off then give the cashier your coupon hth smiley 
0;what about your father 
1;another fantastic article from dick foster anyone who takes your writings seriously is a massive idiot 
0;would you also pay him for every penny jpm has earned under his watch typical lib just want to focus on a very small piece of the total picture 
1;parker had more points assists rebounds then westbrook despite taking less shots how did westbrook do a terrific job on parker lol thunder fans are not very bright 
0;i thought a peep was those marshmellow things we eat around easter time lol but on a serious note this millionaire is an idiot research the area where you re going to build a mansion first and second if you get robbed there are local people yards to protect your rich ass 
0;i dont understand why some people are calling ththe travelling community vermin and such words because it isnt true just because you dont like their way of life doesnt give you the right to call them or any human being vermin based on life choices yes if they were at the bottom of my backyard i would be building relationships a friendly chat and the offer of a cuppa just the same as i treat anyone else 
0;hoping you re wrong about gordon they couldn t kill the comish saddey 
1;peter you are quite the idiot are you really this clueless or are you foolishly letting your liberal bias dictate your writings 
0;why are you typing in smiley rd person smiley 
0;under what circumstances do increasing public employee s benefits stimulate the economy 
1;you blowing someone times doesn t make you a better c ck sucker than if you blow someone times bottom line you just blow 
0;damn r ip lilphat streets gon miss u webbie keep yo head up got u wen i drop a new sng niggas drroppn like flies in my city can t be caught slippn outcha 
0;nonstopdrivel natesweet lkp no limits appeal to authority is a classic logical fallacy 
0;rob me cost the taxpayers b for the olympics what a conservative 
0;flied posted you are a hard li ker 
0;hey you re welcome i like your writing style umm when is part ii coming out it sounds interesting 
0;funny thing is both msu and osu have owned uofm in basketball and football in the last decade 
0;another long runnung saga manna from heaven for soccernet who will sign first the new pool manager or rvp for club 
0;later bill i don t care what they say about you you re ok 
0;can we do better than obama yes 
0;fuck the insiders i watch the games we suck 
0;what a fucking joke 
0;yep people can be pretty dumb exemplified by your argument 
0;get gungnir and growlanser wayfarer of time and you ll be touching your psp all summer 
0;been here the whole time with this terrible team 
0;i ll bbl subject wiredscience re eagle cam returns the chicks are here wired science wired com 
0;do i get a freebie for all the money i lost on my facebook stock 
1;you are so ignorant but allowed to come out and share it with us 
1;you are such an asshole it isn t even funny anymore you must be one of those people that is near impossible to be around and who corrects people when they say less instead of fewer people like you never make it very far regardless of how great you think you are because you are impossible to work with and a complete snob that everybody tends to dislike 
0;nope have no idea what you are talking about 
0;hamilton is a risk because of his past though rangers have the money to overpay him 
0;flute as fuck 
0;at first i hated you now i kinda like your comments if you are kidding is good for me and if you truly believe that is even better i like all points of view and all personalities and yours is certainly unique 
0;oops how embarrassing for me you are right people st i bow to the superior movie intellect of your son smiley 
0;are you free today or tomorrow 
0;i watched obammass place the wreath today he seemed bored way out of his element he will be packing up his fat whore moocow and leaving our country soon 
0;kinda like your name 
0;i read that the man who took the pictures in iraq still has a copy on his wall but hey don t forget danny the syrian cnn has a history this kind of thing 
1;and your a cunt 
0;smlombardi 
0;gee scholarships for blacks only can you say racism 
0;i had to stop mid way these three idiotys are like the blind leading the blind wake up negros and all you communists we will never back down from any of you race baiting lazy fucks 
1;youre fucking retarded 
0;you is so right 
0;we knew we were in trouble from day one nobel peace prize for what what afucking joke 
0;jeffreed what makes you think that undocumented humans don t pay taxes 
0;wow you really are just a post troll or truly an uneducated moron what exactly do you do for a living and why do you feel like you are qualified to judge doctors their salaries or anything of that matter some doctors do make a lot of money but you forget a vast majority probably do not make that much insurance reimbursements are down loans family etc etc just because you watched er or house doesn t really qualify you to judge anybody s income or way of life they work hard for people they don t even know and give them more attention on a daily basis than their own family may receive you should be thankful we actually have modern medicine maybe you could take a gunshot wound to the leg and let the barber use a hacksaw to take it off with nothing but a piece of wood to bite on grow up 
0;grizzlies will have the best team they have ever had next year 
0;im sure shes gonna have butt cancer she almost had her hole stomach lining in the pool ol dirty ass bitch all in a public pool lmao at the whisper gross butt 
0;nogicat posey is a valid excuse aside from his production more importantly he is the catcher if you know your baseball catchers are the one managing your pitching staff 
0;i like politicians who wear their biases on their sleeves much better than the slick ones who say only what the crowd before them wants to hear like both presidential nominees this go round and like governor mcdonnell of virginia mcdonnell has his vision set on higher office and doesn t want to fuck it up right now 
0;if she had an expired visa she should have gotten a mastercard 
0;karimazweena like in fucking medieval times 
0;no kosh seeing the childish behaviour has already made the duck and little look very foolish already it shows how pathetic they are why did they not just face up like men 
1;lulz do some research on nike some time you are a moron 
