y;message
0;Denise girlfriend you are the queen of jello shots 
0;Only if you were living in the other half 
1;That because you re moron So your analysis is that the mother of the victim is the real jerk Moron 
0;You say that Marriage is divine institution Let me just crack open my King James Bible here and see what it has to say In Genesis must stone my bride to be to death if she is not virgin on her wedding night Also can marry outside my faith so best put that on the books as legal requirement for marriage Deuteronomy could just rape woman pay her father smiley silver and she is compelled to marry me Quick we need to add exemptions to our sexual assault laws so that we allow for rapist victim marriages could follow in the footsteps of Abraham Caleb Jacob and Solomon and take concubines as blessed by God OR instead of claiming that your biblical view of marriage is the ONLY justified view you could allow for other interpretations in our laws Such as equality and common sense 
0;You are going to be beautiful 
0;Blown is little pissy after he applied for union job and was turned down He is just another good republican minion spreading today message 
1;Funny how you like everything say and no that JUST like last year you will cry to mommy and dont even have to say why will look for you and won find you or any other heat fans you ll all probably be crying somewhere like ghey night club 
0;They cant beat spanish players so they are trying these cheap shots 
1;Are you still around sicko You re the jackass who abandoned your best friend who came out as gay Nice 
1;You re starting to sound like Nazi 
0;Well it will be hard for Iran to claim Israel is responsible for one of these attacks The purpetrator blow himself up and was cooperative enough to bring his passport to prove he is Iranian These countries especially India should rethink their relationship with Iran and cooperate with the sanctions Buying oil from state that sponsors terrorism will only lead to more problems for all It does prove to anyone objective person or nation who had any doubts previously that the Iranian Regime is engaged in lies and deception both in their involvement in terrorism and concerning their Nuclear Program 
0;Why is this lil motherfucka every kids dream lol even my younger step sisters love them some damn beiber smh Wtf has he done 
0;What the fuck Kane loses again Has he won match since going back to wearing mask 
0;which team are you fan of 
0;So we should have let him go say nail him to two by four and let him rot 
0;jakesnake PaulMomo ben TiMB FIFA makes me think of Song every time 
0;She had to go to work and she can take care of her man This is safer than gay bashing 
0;True but if you are around someone who abuses drugs contstantly and the drugs are always around and you feel hopeless because you married loser like Bobby Brown and he treats you like crap you sure would be tempted 
0;like your ideas are not common smiley 
0;You don say 
0;We lose our freedoms little at time when we don pay attention 
1;It out of series you moron 
1;Fuck you moderator your bitch 
0;My little brother and his friend are running around making fart noises and quoting The Lorax have no fucking clue what is going on 
1;Doubtful am and very well trained You are merely pathetic ward 
0;Everything is you white folks fault now deal with it punk or do something about it 
0;Uhh hate the Dodgers but they are the best team right now and agree AL NL but they are the best team at the moment 
0;Because it is due to him and his progressive cronies including his wife who have agendas to control everything we do The culture is out there that govt should be involved in everything and therefore it trickles down to local govts Don you see all the stuff from his fat ass wife Read the stories how she and this admin were involved in schools changing the menu to supposedly healthier food and how they end up throwing out ton of it because kids don want it Read the stories how they have forced restaurants to post calories in certain cities and want to get involved with regulating potatoes and other things in school lunches can guarantee that this culture of govt involvement would not be out there if this man weren in office 
0;WOW blogger who calls others names perhaps you are blog whore People usually talk best at what they are very familiar with Great conservation Obviously you live in your own head Read your very inane comments Let see what Alinsky talking points are you at or 
0;Bikram devotees freak the fuck out because they re not doing yoga that is based on any of the traditional models of yoga that would manage to provide them with equanimity and the clarity to see they are being brainwashed Bikram is cult said it don care Try to argue it still don care You re all sheep paying for big rich fat cat who snarfs McDonalds in his latest Rolls Royce Some guru 
1;youre weirder pooface you literally comment on everyones shit across omg facts every single page has your stupidity on it get life 
1;It would only be news to you if it were reversed We get it now and get it with your every post You are liberal puke that champions every liberal cause Got it glea 
1;Are you really and idiot twisted pathetic illiterate redneck or just plain simple mentally disturbed and delusional You are gonna have some surprises in the near future Be prepared to what will happen in your country You really think Romney is different ahahahah no problem there are people who believe in Santa some believe in the Easter Bunny ahahah 
0;love this chick voice 
0;espn ranked him best player in nba 
1;Insulting little baby Really How pathetic What an asshole thing to do 
0;contra Sorry No gay gene 
1;No sir love black men and wouldnt trade them for the world Always treated with respect and always knew how to pick them well cause my mother and father taught me well No kids btw and currently studying But ignorant black men like you just fuck society up Downing black women to reassure yourself that you as an avg black man represents some idyllic shit and black women fail in comparison Im good ass woman and can make any man happy preferably black but if he is Latin White or Asian then thats what it will be thought your comment was ignorance decided to give you chance to state your argument effectively but you couldnt hold your own so you failed Blah 
1;It is great honor to be Zionist You are garbage retarded idiot 
0;Dear Aamir and Team am extremely moved with each episode of Satyamev Jayate Hats off to you for awakening people like me who can be part of sharing the social responsibility will also ask my friends to be part of your movement by seeing your programme and give back to the society in whatever possible means also request you to air this programme as many times as possible and also in other regional languages to reach all Indians of this country Ending of the episode is also damn good through beautiful music KEEP ROCKING PEOPLE LIKE YOU ARE STILL THERE IN THE COUNTRY TO MAKE DIFFERENCE AND HOPE FOR SHINING INDIA JAI HIND 
0;Yes Exellent fucking hate dog owers that let their dogs shite on the ground especially right in the middle of paths and pavements They always say to me Good morning when they walk by me It will be good morining if you stop letting your dogs shit on the middle of the path twats 
0;And the winners are you are correct the lawyers 
0;HO HO HO Pedigree him HH 
0;you are grasping 
1;How does trolling for Obama pay Pretty well What No pay You re an idiot don breed 
0;California bill mandating that public school textbooks be re written to encourage gay lesbian bisexual and transgender LGBT lifestyles passed the Senate Committee on Education Wednesday Senate Bill proposed by openly homosexual senator Mark Leno of San Francisco passed the committee in smiley vote The bill would require that teachers and textbooks present alternate lifestyles in positive light with instruction in subjects such as history psychology political science and communication in public school classrooms The ten member committee comprised mainly of Democrats unanimously favored the bill backed by Equality California and the Gay Straight Alliance Network Leave the kids alone Don indoctrinate them Why is this in the schools 
0;you are so mad those demon white folks lost are you here on wshh commenting to avenge them 
0;Spent more than all others combined Are you insane 
1;cockneywideboy So your the obese twat taking up all the pavement get diet going and come back when you re cockneyslimboy 
0;Most liberals can think beyond gay marriage and abortion and think the wealthy have unlimited income 
1;Hating for jealousy is just so absurd though It makes you look like an idiot with no knowledge of baseball at all 
1;This guy is such loser Nevada you really suck This guy is evil personified 
1;You are clearly stupid that is what he meant you thumb 
0;don think Duh can reasonably expect any NC anytime soon Your biggest recruiting inducement blow and hookers has been removed and now your former AD COI member has just passed away If you sucked while all of those resources were flowing into the program then imagine what its going to be like without it 
1;liberal moron smell cause don bathe as Media Matters pays my meager check slept in some Occupy Wall Street tent doing coke and getting porked by michael moore drone and live in my mother basement My only out is posting stupidSHIT here on fox news ve learned Cut Paste as my poor logic tells my inbred brain that in doing so will CONVINCE all conservatives to REALLY see things my way and follow my lead own an obama picture that hangs over my bed also own and sleep with my very own inflatable obama doll which hug squeeze and love long time 
0;know more about android than the average user and if can have an iPhone with cydia on it then theres nothing android has on ios But stock ios and stock android android kicks its ass to the curb 
0;don take your iphone or android smart phone or whatever out in front of gypsies they will david copperfield that shit out of your pockets and into theirs 
0;smiley danny are you seriously trolling and looking for reaction to your lame comment It seems like you are Sheesh 
0;Just trade him now then you are just killing his trade value by letting him sit out weeks 
1;You are looking for attention because you were dumped by one of your relatives and feel lonely Inbreeding is not all it is cracked up to be is it 
1;Bush has been long gone Don you lib itur ds have anything be tter to cam pair Ba ry to If not then shut your Ob ummer hol 
1;Are you really that dumb No wonder these idiots still get votes the ignorant morons that believe their 
0;Not the hurricane though you can keep that lol 
1;While you lame asses watch on your computer ll go to in Los Angeles because have my badge and didn pay for shit smiley trolololololol tell you guys how the game is while im playing it and you will be watching smiley 
1;Yes would whore and ll fuck you in your stinking black shitter as well cunt rot whore Try washing your fuck hole slut your cunt slime fucking stinks 
0;think they re taking injuries into account Berkman Jay Craig and Matt Carpenter are all on the DL Since Jay and Craig both went out we haven been playing good 
1;dan amd You have realy no clue on every single idiotic comment of all your posts WE ALL DON enjoy your stupid PRO AMD ignorance Please crawl back then in the fat ass of your gay loving buddy charliedemerjian semiinaccurate and try to find the light inside stupid FAG WE REALY DON NEED AND WANT YOUR POST HERE ANYMORE 
0;All because of his stance on abortion And maybe women Seriously despise that man He will get his ass kicked 
1;wow you are incredibly stupid 
0;Depends what state you re in 
1;You are dying to accuse me of diffierent motive No buddy your motives are crystal clear when you write something like this You sure are and not only are you depraved you are dead corpse unable to do anything but be reprobate You are sadistic pig full of hate and devoid of even the tiniest spark of human compassion 
0;JonKlimasIsNOT BRONY Get her number 
0;when the Turks and Qataris pull their Ads of their site 
0;Yeah Japanese game shows are completely outrageous 
0;jsdavis True You think that the Christians who are so hell bent into forcing religion into public life would be using it to do the things Jesus talked about He never said word about gays or when the soul enters the body He spent all of his time hanging out with prostitutes and the poorest of the poor telling rich people it would be very hard for them to get into heaven Remember the sermon about when was hungry you did not feed me because what you do for the least of these you also do unto me don much think Jesus cares how we care for each other as long as we do hungry kid doesn care if dinner came from food stamps or from loving donation My guess is he would not think highly of society that leaves issues like hunger and medical care to the whims of its donor class 
0;If the Spurs sit out Duncan Parker and Manu in Game the Thunder could probably win that game 
0;Bethany catch some of those flying ants put them in baggie and look up termites on the internet Then talk to your building super Because think that what you have are swarming termites say that because lot of people have your experience and they almost all think that they are flying ants They aren They re termites You should catch few and compare them to what you find on the internet 
0;Gosh Peggy Hill Don make me laugh In addition to money Romney won because Newt is bombastic and is likely serious liability in the general all the polls show it and intelligent conservatives feel it this is about style not substance Both will do the basically the same things in office just with entirely different styles Newt ruffles feathers all day long with his growing obsession to draw stark contrasts all of the time especially when if and when it entails lying or exagerrating like calling Mitt anti immigrant on national TV unbelievable And since Peggy Hill knows less about national politics than do since have studied it to some degree for odd years not inclined to be persuaded by her often amateurish yet heartfelt patriotic opinions She describes the political scene the way used to years ago lots of generalities with little to no expertise so don pay her lot of attention when we disagree In fairness her scope of knowledge when it comes to national politics is growing by the day feel she would be competent to run for VP in but would much rather see her in Dept of Energy position since she gets on my nerves from time to time though not badly and don trust her instincts as much these days since she wants Mitt out of the race the one guy who is sure to beat Owebamao Of course she hasn said she wants Mitt out but we all know she does because she is behind Newt Sarah Palin is Great American and love her and Newt dearly but this is not the time to vote with my heart way too much at stake Newt is the world best field general but his temper and tone are starting to wear on me and conservative for Pete sake can only imagine how offended some Independents are beginning to feel Sure it helped that Mitt raised more money and that is essential in beating Dingle Barry as well Sarah kinda sounds like an OWS er ranting that Mitt had too much money as if Newt wouldn have wanted to have that much money too And thank God Mitt raised all that cash after all that what it all about So you Newt zombies really ought to do the Hokey Pokey and turn yourselves around lol If Newt will fold under lies and carpet bombing as he said he would then he got zero chance of beating Owebamao think about it that all Barry does But in fairness to Newt that was just cheapshot as Newt would destroy Owebamao any time any place don obsess over the fact that Mitt Romney is uninspiring even though wish he was naturally know he will beat Owebamao all that matters and know he will attract Independents and Latinos in particularly with Romney Rubio ticket My first choice for POTUS is Christy Rubio ticket neither are running but both back Romney By the time Super Tuesday rolls around Mitt will prolly already be the clear front runner but never count Newt out But for Peggy Hill to be upset Mitt raised and outspent Newt is laughable that what you re supposed to do BTW Folks Remember the Sirens Beautiful half woman half bird Newt like creatures who sang such sweet songs that listeners forgot about everything including their own safety The Sirens were Newtish sisters who lured sailors to their untimely deaths The songs of the Sirens were irresistible but they resided beyond unsurpassable reefs which destroyed the sailors boat think Costa Concordia when they tried to reach the Sirens Among those tempted were Jason on the Argo and Odysseus Odysseus escaped from them by filling his crew ears with wax while he tied himself to the ship mast thus finally allowing the GOP to win their prize just sayin 
0;Abby Are you getting chickens 
0;Hey Teacher deserve every penny they can get It is thankless job and very important 
0;Horrible show tonight actually mad Raw goes from having the Rock Shawn Micheals and HH on before Wrestlemania Then they have Brock Lesnar hit the ring the night after and thinking finally the WWE is getting good again In the back of my head im thinking are Batista and Goldberg next Then this Super Cena trash starts hitting again The rivalries suck the superstars suck and frankly the people wanna see muscle machines not fat giants in the main events Pathetic 
0;Most common things Miami Heat fans say Lebron is the GOAT You are just hater You mad bro 
1;eww like BB but saying the rest of kpop isn real music just makes you sound dumb as fuck go back to your wonderfully lame articles and leave alone also thanks for increasing our views count MUAHAHAHA 
1;Zimmerman is great man dont you dare try to disrespect him You are black monkey female primate you are worse than black males thats the reason rich blackmen always get white or latina wife you stink have disgusting nappy hair dirty black skin gorilla lips and ashy elbows smell like dodo brown 
0;compare all evil to Cheney and go from there 
1;That right magoo you assclown you are now my bitch LOL are you saying you got pwned by dork LOLOLOL Quit trying to write off your libtard mistake of replying to me as just having fun Anyone reading the thread can see how confused you were in your unsolicited reply Your life must be pretty boring if all you have to do is stick your nose up my ass and follow me around My own personal stalker flattered It must be you who is liking all my posts Gee thanks Now you will have to fight Blue for ass time with your noses he seems to be firmly entrenched LOLOLOL Rock on doofus 
0;Not unless some come back or show up They seem to have pretty much done whatever trolls do when their arse has been soundly kicked 
0;Thank you all so much for your great comments 
1;Nope it is moron like you who needs to shut up 
0;Lucky you Sasha so what your beef Other folks taxes are paying for your ride 
0;so whats you re point they are still Losers 
0;Are you putana 
1;Are you stupid 
0;wouldn count on Davis for bringing team past wins in his first season Bigs take at least smiley years to get used to the speed of the game and not sure if we ve seen enough to know if he can be truly dominant he needs to put LOT of work in Hopefully he won have the injuries some of the other recent big men have had 
1;Nnamdi chuwkwu you are nothing but dick sucker wish BOKO will bomb your generation you need to relocate to ZOO 
0;Love the yard you are with 
0;International treaty on drugs You think that overrides the Constitution of the United States Think again When in the the constitution reigns supreme 
1;Say it isn so NBC caught editing tapes again they has been editing stories for years to fit their FLEABAGGER viewpoint for years now it is just that no one ever called them on it You all have to remember that MSNBC NBC all the rest of the FLEABAGGER LIBTARD networks are nothing but bunch of FOCKING HACKS just can wait until these FLEABAGGERS are off the air PERMANENTLY there are FLEABAGGER networks compared to the one conservative network which is Fox Fox network has been beating all the FLEABAGGER NETWORKS in the Nielsen Ratings for the last years HA HA HA you STUPID FLEABAGGER LIBTARDS will never learn will you You FLEABAGGER networks are losing viewership because of your made up news even other FLEABAGGERS know the BULLSHlT you are up to they don appreciate it 
1;Don keep Nag waiting It hard on his knees Twisted Tonight Bromance 
1;Pretty boy shit fuck yall ugly ass niggas know about it if you aint neva spent an hour in the mirror don talk too me 
1;Your point is as valid as the hole in your head that you obviously gave to yourself before making such an idiotic statement And bringing politics into it Could your trolling be more obvious 
0;You re not your 
0;Was your funny boner active 
1;But Bellinski you are Jewish Feigle yourself 
0;Honestly Anons are the Fight Club of the Internet but fucked up to unimaginable extremes Do not fuck with us 
0;At least you re sticking to your guns 
1;Maybe you should be in school 
0;In the past day we ve seen Zombies in Miami and now Robots We re fucked Get your guns 
0;great form of travel apart from going through tunnels 
0;Now the excuse is that we are playing soft schedule 
0;junkie alcoholic who could sing bit failed father now seeking as much publicity as possible anyone else and this story wouldnt make local news never mind national news couldnt care less before all this crap came about no one wud know this mitch from adam go away and spend your cash made off your daughters passing away 
1;You remind me of meme like IS GIRL your face CAN HAVE BOOBIES like damn 
0;well sure ain for the intruder but some more liberal fella might want to discuss terms like you can have my money don hurt me or get out of my house or ll blow you away personally don believe in negotiating with vermin 
1;If only YOUR mind was couple of molecules less simple so you could be literate enough to spell single simple word correctly 
0;VN and what happened to vets after the war ruined lot of minds agent orange killed people but no where near what PTSD has 
0;Hi Ally Glad you liked Gambler Gal She would be my alter ego IF had bunch of moolah to spend Alas this is not the case like the penny slots too but you can sure cram heck of lot of money into those machines if you re not careful Sheesh HUGS 
0;My imoression is that Clint and Natasha had something once but were now just friends and comrades 
0;Forget about gta where the fuck is Agent 
0;Gotta say you pinned some great stuff on your way to sleep 
0;Are you trying to bad mouth boston sports and your from Tampa Bay 
0;ll make bold prediction now If Dolan continues to beat this war drum it ll blow up in his face He is beginning to overreach perhaps his elevation to cardinal is getting to his head The president has compromised and granted broad exemptions to faith based organizations with respect to providing health insurance products that violate their conscience What more does the clergy want for the President to kiss the ring of the Cardinal Soon this will become story of Catholic leadership whose moral standing remains questionable following the child molestation scandals waging war against women and the president Not war they can win 
0;Let prove your theory by having you chewed for few seconds and see where you stand Hopefully your jugular won be touched 
0;codehpro are you on 
0;Ron Paul could start his own third party tomorrow and suck large percentage of Democrats Republicans Libertarians and Independents with him You think Ross Perot was bad Ron Paul might even challenge to win running as smiley rd Party candidate 
0;Many thanks for your comment 
0;You re taking this far too seriously They WERE wearing too much fucking makeup in those MVs Sit yo crazy ass down You re the one in the wrong here and YOU RE the terrible ass friend for letting your OPPARS who don even know you come between you in friend 
0;Golly that cold comfort But none to worry by the end of THIS month Israel will have taken care of the entire issue with Iran and Syria with one real nasty blow Allah aint so great after all 
0;There is nothing equal about hetrosexual marriage and gay marriage You can compare apples to oranges One was created by God the other by man So enjoy your new freedom for it means nothing 
1;Why don you go out there and do it if it so easy Make some money while you re at it Because it not that fucking simple 
0;You obviously have NO CLUE who Ronald Reagan was you pathetic ignorant puke 
0;blueprint You are in error if you think many at the Telegraph think the bank bail outs were good thing And was it not the socialist moron Brown who bailed them out 
0;am pretty well educated and have never heard of gay animal Give me one instance where an animal tried to procreate with the same sex They are animals They do not have sex for pleasure They have sex for procreation Educate yourself on the subject 
0;plz dj jepi sms ne tv ok njesh 
1;uck off loser colon cowboy Go back to your boyfriend filthy dirty hair bacteria infested ass hole and hope that when you pull your cock out it not too brown Or does someone else hit on your cock turn you on You and your type are sick disgusting perverts 
0;You don 
0;What SHOW both parties put on to suck more money out of the tax payer 
0;Lol Ralph you are the guys who are still in Moi era 
0;LEBRON DURANt YOU TWO DIDN DESERVE MVP Tony Parker 
1;Wow no kidding Thats why its MY opinion Monica you stupid female Add you to the moron list 
0;not into that more into celebrating how much chenney loves America 
1;bettynm It too bad your not one of the idiots who can read as he said it hidden and not buried As as outsider to your area think it shame that your so greedy that you don want to share the beautiful of this land with others too You sound like bitter sad person take bad karma over that any day 
0;Man your the smack talker you have already cursed at us today 
0;It would fuck itself SO HARD 
0;CostaY what shit talking man 
0;Are you related to him or something can figure out why someone would defend him 
0;You must be talking about obama and holder 
0;Obama does not believe in our three separate but equal branches of governent 
1;go drop dead with your tramp ass wife and your bastard kids 
1;Wat da pak you moron if you cannot get what am saying tough luck You also need to change your name back in the days your name connotes sa salitang oblo eh lalaking nagbibili ng dangal or kalabit penge Ah but it suits you coz you maybe you are paid hack which means you are somebody biyts Ey hol 
0;wow you talk about fatigue Lakers need some rest 
0;Flying Squid So we turn our local police departments into para military units because handful of cops didn have and went against some baddys with mini with the result of handful being killed When was the last time that happened Next time you get pulled over by guy dressed up in SWAT gear bet you ll think twice It happened and it wrong 
0;How are the Dodgers One Man Show Kemp didn play games and they still kept on winning 
0;Spending our way out of debt will not get us out of debt When only And yet you insists on retaining or increasing the level of spending in the military We have by far the strongest military in the world already Our military spending is greater than the sum of the rest of the world Are we planning to fight invaders from Mars Or are we planning to defend Lubbock from UN troops Give me break ll take the last years over the previous years anytime 
1;At this point it is safe to say your ignorance can be now classified as stupid 
1;WHAT PART OF GO BACK TOO SCHOOL AND LEARN HOW TO STRING PROPER LEGABLE SENTANCE TOGETHER DID YOU NOT UNDERSTAND DO YOU NEED FUCKING DIAGRAM It is obviouse your women as you havent learnt anything go baack to the bottom were you came from until you make sense JUST WASTE OF SERVER SPACE SAME AS ALL WOMEN DOUBT EVEN HUGE BLACK COCK IN YOUR FILTHY HOLE WOULD SHUT YOU UP MORON 
0;The American diet has damaged Black Americans With the large consumption of processed denatured foods that are full of starch and sugar it understandable why disease behavioral problems mental health and weight issues are rampant Let not even talk about meat that is filled with parasites worms tumors other diseases and then shot up with antibiotics hormones and other chemicals We carry the GENETIC SIGNATURE of West and Central AfRAkans We are TROPICAL BLACKS Our diet SHOULD consist of food from the tropics Simple Our cells REQUIRE electrical and ALKALINE foods Look at Blacks from the tropics Are they overweight and stricken with health problems 
0;Where is it over for the Democrats As far as the presidency you might want to look at the current status of the electoral college 
0;Bring you checkbook we re scumbags but we re not cheap 
1;You can get treatment for your dillusional inferiority complex you sad little troll 
0;GOP Taliban of the West They just banned Happy Hour in Utah folks They are now up in arms about contraceptives Oh boy heaven forbid folks have easy access to preventing unwanted pregancies and STD Meanwhile the elders in these religions continue to harbor or condone child rape 
1;never ratified get the fuck out of here and go back to your silo 
0;willie mccovey bobby richardson sigh 
0;If someone were to write parody of left wing psychopath it would read an AWFUL lot like this post of yours 
0;In the recent Occupy Wall Street protests by the left comedienne Roseanne Barr had this to say about wealthy Americans first would allow the guilty bankers to pay back anything over million in personal wealth because believe in maximum wage of million dollars and if they re unable to live on that amount then they should go to the reeducation camps and if that doesn help then be beheaded 
1;Her fucking trap should be sewn shut with very stout thread this POS barbara espinosa 
0;caca is nicer way of saying shit in Romanian Like poop guess Just sayin 
0;One thing that disappointed me about DT last night since my cable was out was drawn to the threads and it was disgusting People on here cussing at brooks the refs calling for whole sale changes To those where in the game thread last night you should be ashamed Knee jerking and lambasting our team for every single thing that didn go right Seriously expected more from this group you want to complain You want to give your advice Then do that in constructive manner The time for debating whole sale changes and coaching extensions and amnestying Perk and what not will come later But right now lets focus our energy on support OUR TEAM and looking at what they can do to improve THUNDER UP 
0;argumentative is two ppl are yelling back and forward think he executed tht well tht old man was yellin the whole time must white its ok to defend ur race on sum shit kno is stupid as hell we do tht shit all the time lol 
0;Hopefully the oil will run out soon and the ME will go back to being what it was until the beginning of the th Century navigational obstacle on the sea route from Europe to the East Cynical Western governments will then be blameless as the ME continues to be engulfed in turmoil Although if Robert Fisk is still around and writing he will continue to point the finger at them either purely out of habit or out of senility 
1;Mock horror as in you didn build that or that anyone should dare ask to tax returns from presidential candidate Please Jennifer put away the pom poms and try to develop sliver of objectivity After all you are supposed to be somewhat objective if not rational Romney has repeatedly failed to condemn the looney element in his party He has absolutely no backbone and apparently lacks filter on his mouth 
0;But could he have played through it 
0;wanna fuck her pussy all night long 
0;Sounds like you should dump him 
0;know alot of android and apple fans are little upset right now but its normal to act this way when your shit just became obsolete its ok me and the other billion people who use and will buy these products will still welcome you with open arms when you finally get over the money you ve wasted on shitty products 
0;Yes kind of like Warren Lefty calling someone name never like comments that disparage others Many times even like your comments Sol though ve never seen you like anyone yourself Hmm Tres on the other hand is generous with all 
0;DEBTOM Quick call Sheriff Joe 
0;Nuclear fallout causes cancer don see them trying to prevent it 
0;like it It probably one of the tamer satianstuck designs which is nice change around here 
0;Oliver Stone kid or babies daddies uncles brother cousin is not news Who cares what religion he is would like to be him when is New brothers hears the comment he had not abandoned Christianity or when the change his mind about his Jewish blood Not talking about Muslims in General just the ones that blow stuff up 
0;pu pu pu cfare kenget deksha un ma mir hahahaha kjo kg na pershtatet mua dhe bjondes shum prz 
0;What an incredible accidental tragedy Condolences of course and prayers for all 
1;Take your testament and shove it 
1;Strict gun laws stop CRIMINALS from owning guns to commit crimes YOU ARE MORON 
0;Sitting on the crapper in FIRST PERSON 
1;Die you bloated sack of cow shit 
0;Maybe you should go back and read the second comment 
0;You will be in stripes before he is 
1;Actually your version is completely full of shit 
0;YinzerinCT BGW You and her would have the greatest reality tv show of all time would watch you verbally abuse her all day and night 
0;Fucking Red Neck Bitch 
0;Because you troll to much 
0;Talking crap on an anonymous board your family must be so proud 
1;Decapitate The helmet hit him in the ass where your head is 
0;What woud he do shoot him Proud example indeed 
0;Until Medical staff are held Accountable in Court of Law mistakes like this are always Gonna happen NHS Trusts dont care about fines as it is ony Tax Payers money and not there own 
1;Your mother needs to go back and edit your dads pecker so we don end up with life errors like you 
0;mon dave sharpe you are asking for miracle with that request smiley 
1;You are stuck on stupid with that comment 
0;The key for the Steelers st half of the season will be defense and special teams If these are working well the offense gets much more time to adjust 
1;Answer Yes No Yes Are you retarded Meh Nope 
0;wanna fight you and your pack 
0;Curly Girl Oh you just made my heart skip beat It is sort of embarrassing to write about your mental health challenges on the Internet appreciate you saying that And no you re not weakling don think any of us handles stress as well as we seem to on Facebook 
0;Heard there was some good high level baseball talk over here But after comments that read like bitter bickering ex apparently not so much Maybe another time 
0;don go to the woods this time of year to hot too many chiggers stick to shore until it cools off 
1;Leave it to moron to dump smoldering embers into trash bin next to house 
0;so sorry about your mom our prayers are with you all charlie timmons and family 
0;Bubs gotta keep on them about that stuff 
0;will say this though if the celts can be the heat in this series it may be more impressive than when they won the finals because of how beat up they are 
0;The problem is too many rednecks are having children to beat or to rape or whatever and that needs to stop 
0;How do you account for the well thought out plans being pursued in Germany today under the influence of green ministers in particular think you are drawing caricature not very convincing 
1;Pathetic Little Man Cleanse your mind Take your laxative 
1;how many of yall would NOT be this way if you were one of the best in your field and all you ever got was people talking shit about you Had he held up the fight last night what would be said they would be talking shit about him got way too many issues to deal with to worry about how cocky this dude is or if he should lose all of his money cuz most of you broke paycheck to paycheck living muthafuckas WISH you had th of his money 
0;America are you enjoying your corporate government You voted for it don complain when you get more of it with Republicans 
1;More grammatical errors Vicky You are so stupid 
1;Yet here you are posting Hypocrite 
1;Thought it was me get off that pro black shit smh dumbasses 
0;Fuck me 
1;Stop whining you moron democrats you backed aFucking no brain marxist loser in Now pay the price 
0;Manzoa It quite evident the Democrats are absolutely in panic And with Scott Walker success next week in Wisconsin full fledged hysteria fit is forthcoming from the Dems this summer 
0;Cheers everyone 
0;don watch the brain numbing Eastenders but have always had thing for Nicola Stapleton would 
0;Truthbtold somehow doubt very much you are Yank 
0;COME ON SM ITS AM ITS THE TH WANT THE MV 
1;And you ve apparently Neva been to school 
0;asianqueen get back in the kitchen and make some madras 
1;fly away gay pussy fly away 
1;The hospital has confirmed that he had seizure No alcohol or drugs involved Now suppose by your thinking the hospital is lying afterall they are all communists or Nazis You sound like fool 
0;well he wants to ban gay marriage even in states where it is currently legal he wants to ban adoption for gay couples he thinks Planned Parenthood has hidden agenda and he wants No abortions even in cases of rape 
1;This nigga trash If it aint about shine or clips fuk em Harlem stand up 
0;The irony in your misspelled statement is just fabulous 
0;Kinguin watched some stupid movie on ScyFy about giant shark that can walk on land was like oh that realistic will keep watching 
0;Wikipedia is an example of the dumbing down of our culture aided and abetted by the internet Almost any nonsense can be posted on the internet including Wikipedia 
1;ghendric You re mental midget You obviously can tell the difference your and hole in the ground certainly hope you don have any children 
0;Are you drunk 
1;Dickhead will just copy and use it don bother We know Rooster is all mouth and no balls 
0;Didn know but then again don care 
0;It probably was white guy high on drugs who looked Asian with his eyes half way closed 
0;Brenda dasdbobb forgot that they arent on the east coast Maybe ll send box to my aunt tomorrow We used to go to the outlet in Culver City years ago and stock up on the imperfect seconds How my mother stayed tiny with the stuff we indulged in Did anyonr else stop in to pick up warm Famous Amous cookies when he had shop in Hollywood He was occasionally there to bag the cookies There was no iconic food or sweets mom didnt have us eating 
0;All that hatred inside of you must have eaten away what little capacity for clear thought you may have had You lack the basic intelligence and knowledge to have real discussions or debates so you come here insulting people into having arguments Your insults are childish You re proving all the negatives about your party every time you type How about posting your picture what are you ashamed of You wouldn have the balls to push all teh stupid under your real name 
0;Really Seriously People thowin trash out on the road ain right Ya think So you noble knights are going to do something about somethin that ain right Can ya think of oh ANYTHING ELSE that ain right Mental AND moral giants Fellas when you hang around in your little groups and talk crazy you are missing out on normal feedback Then when you climb out from under your rock you forget that we can all see that you don have the sense God gave goat Please go back underground and stay there for everyone sake 
0;naptown ninja MrNFL Except that good ST has virtually no long term correlation with winning Of the top teams in ST this year only made the play offs Of the teams in the conference championships their ST ranks were and smiley th The team with the best special teams in the play offs lost due to special teams play The Polians may have neglected ST but that wasn failure it was an explicit decision that makes the most sense given limited resources available to spend for one believe it was the right one 
1;Fuck Minier 
1;Stop using my screen name you dummy at first you were spelling it with one now you are spelling it with two Stop trying to start shit 
1;will someone throw Stuckey scooby snack or joint and shut this perv up 
0;It was an out doesn matter how sloppy 
0;It kinda embarrassing when you diss nigga this long and he JUST responding Don like him keep it moving and make hits we all know wayne fake anyway 
1;sorry are you lost little boy the men are talking please take your whineing else were and notice how no body sad anything about cod 
0;Did he know someone who was boy molester you will all throw trash on him next 
0;Why are you yelling you made bro 
0;You are going to lose of your church members by that logic since of female Catholics will use contraception at some point in their lives 
0;ROFL You libscum can even WHISPER bush anymore without causing rolling laughter how pathetic you are and always have been SO over play taps 
0;Wow you guys talk like grown ups 
0;Same reason no one cared Obama did cocaine which is felony as well 
1;how old are you 
0;bit lower please from what see of your dick it looks promising 
